#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV454302.1",21576,22924,"-",,,"LIPSTDRAFT_179057","ODQ69683.1",416,"hypothetical protein LIPSTDRAFT_179057"
"Un","KV454302.1",23832,26383,"+",,,"LIPSTDRAFT_6358","ODQ69684.1",781,"hypothetical protein LIPSTDRAFT_6358"
"Un","KV454302.1",27771,31263,"+",,,"LIPSTDRAFT_6359","ODQ69685.1",1147,"hypothetical protein LIPSTDRAFT_6359"
"Un","KV454302.1",31718,32365,"-",,,"LIPSTDRAFT_6360","ODQ69686.1",185,"hypothetical protein LIPSTDRAFT_6360"
"Un","KV454302.1",32997,34456,"+",,,"LIPSTDRAFT_75319","ODQ69687.1",449,"hypothetical protein LIPSTDRAFT_75319"
"Un","KV454302.1",35873,36883,"+",,,"LIPSTDRAFT_179052","ODQ69688.1",284,"hypothetical protein LIPSTDRAFT_179052"
"Un","KV454302.1",37179,38057,"-",,,"LIPSTDRAFT_36837","ODQ69689.1",293,"hypothetical protein LIPSTDRAFT_36837, partial"
"Un","KV454302.1",38773,40453,"-",,,"LIPSTDRAFT_75322","ODQ69690.1",415,"hypothetical protein LIPSTDRAFT_75322"
"Un","KV454302.1",40838,43132,"-",,,"LIPSTDRAFT_6365","ODQ69691.1",638,"hypothetical protein LIPSTDRAFT_6365"
"Un","KV454302.1",43560,44963,"+",,,"LIPSTDRAFT_6366","ODQ69692.1",345,"hypothetical protein LIPSTDRAFT_6366"
"Un","KV454302.1",45202,47990,"-",,,"LIPSTDRAFT_6367","ODQ69693.1",843,"hypothetical protein LIPSTDRAFT_6367"
"Un","KV454302.1",48418,50520,"+",,,"LIPSTDRAFT_107425","ODQ69694.1",594,"hypothetical protein LIPSTDRAFT_107425"
"Un","KV454302.1",50713,51261,"-",,,"LIPSTDRAFT_6369","ODQ69695.1",144,"hypothetical protein LIPSTDRAFT_6369"
"Un","KV454302.1",52558,53162,"-",,,"LIPSTDRAFT_107427","ODQ69696.1",114,"hypothetical protein LIPSTDRAFT_107427"
"Un","KV454302.1",54889,56306,"-",,,"LIPSTDRAFT_58508","ODQ69697.1",456,"hypothetical protein LIPSTDRAFT_58508"
"Un","KV454302.1",57310,57864,"+",,,"LIPSTDRAFT_179866","ODQ69698.1",102,"hypothetical protein LIPSTDRAFT_179866"
"Un","KV454302.1",58458,59608,"-",,,"LIPSTDRAFT_75335","ODQ69699.1",367,"hypothetical protein LIPSTDRAFT_75335"
"Un","KV454302.1",60241,61443,"+",,,"LIPSTDRAFT_45111","ODQ69700.1",401,"hypothetical protein LIPSTDRAFT_45111, partial"
"Un","KV454302.1",61567,62241,"-",,,"LIPSTDRAFT_6375","ODQ69701.1",185,"hypothetical protein LIPSTDRAFT_6375"
"Un","KV454302.1",62421,62593,"+",,,"LIPSTDRAFT_75337","ODQ69702.1",57,"hypothetical protein LIPSTDRAFT_75337, partial"
"Un","KV454302.1",65159,67335,"+",,,"LIPSTDRAFT_107434","ODQ69703.1",574,"hypothetical protein LIPSTDRAFT_107434"
"Un","KV454302.1",67654,70735,"+",,,"LIPSTDRAFT_6377","ODQ69704.1",967,"hypothetical protein LIPSTDRAFT_6377"
"Un","KV454302.1",71979,72786,"+",,,"LIPSTDRAFT_113670","ODQ69705.1",252,"hypothetical protein LIPSTDRAFT_113670"
"Un","KV454302.1",73258,75129,"-",,,"LIPSTDRAFT_6379","ODQ69706.1",551,"hypothetical protein LIPSTDRAFT_6379"
"Un","KV454302.1",75496,77130,"+",,,"LIPSTDRAFT_180251","ODQ69707.1",544,"hypothetical protein LIPSTDRAFT_180251"
"Un","KV454302.1",77646,78104,"-",,,"LIPSTDRAFT_6381","ODQ69708.1",134,"hypothetical protein LIPSTDRAFT_6381"
"Un","KV454302.1",78664,79814,"-",,,"LIPSTDRAFT_30244","ODQ69709.1",366,"hypothetical protein LIPSTDRAFT_30244"
"Un","KV454302.1",80256,80640,"+",,,"LIPSTDRAFT_107440","ODQ69710.1",109,"hypothetical protein LIPSTDRAFT_107440"
"Un","KV454302.1",81365,82052,"+",,,"LIPSTDRAFT_44702","ODQ69711.1",186,"hypothetical protein LIPSTDRAFT_44702, partial"
"Un","KV454302.1",82827,84365,"-",,,"LIPSTDRAFT_180303","ODQ69712.1",512,"hypothetical protein LIPSTDRAFT_180303"
"Un","KV454302.1",84707,89654,"+",,,"LIPSTDRAFT_6386","ODQ69713.1",1460,"hypothetical protein LIPSTDRAFT_6386"
"Un","KV454302.1",92166,92378,"-",,,"LIPSTDRAFT_75350","ODQ69714.1",70,"hypothetical protein LIPSTDRAFT_75350"
"Un","KV454302.1",92917,93666,"+",,,"LIPSTDRAFT_180534","ODQ69715.1",249,"hypothetical protein LIPSTDRAFT_180534"
"Un","KV454302.1",93871,94302,"+",,,"LIPSTDRAFT_65976","ODQ69716.1",143,"hypothetical protein LIPSTDRAFT_65976"
"Un","KV454302.1",95106,95609,"+",,,"LIPSTDRAFT_75352","ODQ69717.1",87,"hypothetical protein LIPSTDRAFT_75352"
"Un","KV454302.1",96306,96488,"+",,,"LIPSTDRAFT_180459","ODQ69718.1",60,"hypothetical protein LIPSTDRAFT_180459"
"Un","KV454302.1",97545,98948,"-",,,"LIPSTDRAFT_180607","ODQ69719.1",448,"hypothetical protein LIPSTDRAFT_180607"
"Un","KV454302.1",99303,103002,"-",,,"LIPSTDRAFT_6391","ODQ69720.1",1120,"hypothetical protein LIPSTDRAFT_6391"
"Un","KV454302.1",103219,103861,"+",,,"LIPSTDRAFT_107450","ODQ69721.1",149,"hypothetical protein LIPSTDRAFT_107450"
"Un","KV454302.1",104247,104854,"-",,,"LIPSTDRAFT_6393","ODQ69722.1",99,"hypothetical protein LIPSTDRAFT_6393"
"Un","KV454302.1",106721,107077,"+",,,"LIPSTDRAFT_75357","ODQ69723.1",118,"hypothetical protein LIPSTDRAFT_75357"
"Un","KV454302.1",107454,109841,"+",,,"LIPSTDRAFT_180632","ODQ69724.1",704,"hypothetical protein LIPSTDRAFT_180632"
"Un","KV454302.1",110561,111761,"+",,,"LIPSTDRAFT_180692","ODQ69725.1",379,"hypothetical protein LIPSTDRAFT_180692"
"Un","KV454302.1",112087,112993,"-",,,"LIPSTDRAFT_6396","ODQ69726.1",187,"hypothetical protein LIPSTDRAFT_6396"
"Un","KV454302.1",113868,115120,"-",,,"LIPSTDRAFT_180684","ODQ69727.1",332,"hypothetical protein LIPSTDRAFT_180684"
"Un","KV454302.1",117177,117951,"+",,,"LIPSTDRAFT_180753","ODQ69728.1",201,"hypothetical protein LIPSTDRAFT_180753"
"Un","KV454302.1",119618,121252,"-",,,"LIPSTDRAFT_99734","ODQ69729.1",487,"hypothetical protein LIPSTDRAFT_99734"
"Un","KV454302.1",123688,124649,"+",,,"LIPSTDRAFT_58573","ODQ69730.1",284,"hypothetical protein LIPSTDRAFT_58573"
"Un","KV454302.1",124906,126488,"-",,,"LIPSTDRAFT_65988","ODQ69731.1",424,"hypothetical protein LIPSTDRAFT_65988"
"Un","KV454302.1",126944,128106,"+",,,"LIPSTDRAFT_180881","ODQ69732.1",368,"hypothetical protein LIPSTDRAFT_180881"
"Un","KV454302.1",128852,130056,"-",,,"LIPSTDRAFT_107459","ODQ69733.1",383,"hypothetical protein LIPSTDRAFT_107459"
"Un","KV454302.1",131075,133050,"+",,,"LIPSTDRAFT_180865","ODQ69734.1",620,"hypothetical protein LIPSTDRAFT_180865"
"Un","KV454302.1",133332,134144,"-",,,"LIPSTDRAFT_180820","ODQ69735.1",249,"hypothetical protein LIPSTDRAFT_180820"
"Un","KV454302.1",135365,136463,"-",,,"LIPSTDRAFT_99746","ODQ69736.1",349,"hypothetical protein LIPSTDRAFT_99746"
"Un","KV454302.1",138745,139996,"-",,,"LIPSTDRAFT_75368","ODQ69737.1",364,"hypothetical protein LIPSTDRAFT_75368"
"Un","KV454302.1",140864,142007,"-",,,"LIPSTDRAFT_75369","ODQ69738.1",289,"hypothetical protein LIPSTDRAFT_75369"
"Un","KV454302.1",142505,143699,"+",,,"LIPSTDRAFT_113696","ODQ69739.1",381,"hypothetical protein LIPSTDRAFT_113696"
"Un","KV454302.1",144254,147382,"-",,,"LIPSTDRAFT_65997","ODQ69740.1",1042,"hypothetical protein LIPSTDRAFT_65997"
"Un","KV454302.1",147711,148731,"-",,,"LIPSTDRAFT_181221","ODQ69741.1",292,"hypothetical protein LIPSTDRAFT_181221"
"Un","KV454302.1",149813,151462,"-",,,"LIPSTDRAFT_6410","ODQ69742.1",487,"hypothetical protein LIPSTDRAFT_6410"
"Un","KV454302.1",152233,155274,"+",,,"LIPSTDRAFT_107469","ODQ69743.1",940,"hypothetical protein LIPSTDRAFT_107469"
"Un","KV454302.1",155428,156327,"-",,,"LIPSTDRAFT_181260","ODQ69744.1",299,"hypothetical protein LIPSTDRAFT_181260"
"Un","KV454302.1",156648,157191,"-",,,"LIPSTDRAFT_34856","ODQ69745.1",147,"hypothetical protein LIPSTDRAFT_34856, partial"
"Un","KV454302.1",157775,158317,"-",,,"LIPSTDRAFT_75376","ODQ69746.1",139,"hypothetical protein LIPSTDRAFT_75376"
"Un","KV454302.1",158716,160545,"+",,,"LIPSTDRAFT_181318","ODQ69747.1",609,"hypothetical protein LIPSTDRAFT_181318"
"Un","KV454302.1",162533,163120,"+",,,"LIPSTDRAFT_181320","ODQ69748.1",195,"hypothetical protein LIPSTDRAFT_181320"
"Un","KV454302.1",163802,164735,"-",,,"LIPSTDRAFT_75380","ODQ69749.1",231,"hypothetical protein LIPSTDRAFT_75380"
"Un","KV454302.1",165246,166419,"-",,,"LIPSTDRAFT_6416","ODQ69750.1",354,"hypothetical protein LIPSTDRAFT_6416"
"Un","KV454302.1",167712,168815,"+",,,"LIPSTDRAFT_107475","ODQ69751.1",349,"hypothetical protein LIPSTDRAFT_107475"
"Un","KV454302.1",169341,170117,"-",,,"LIPSTDRAFT_30277","ODQ69752.1",258,"hypothetical protein LIPSTDRAFT_30277"
"Un","KV454302.1",172204,172672,"-",,,"LIPSTDRAFT_75385","ODQ69753.1",127,"hypothetical protein LIPSTDRAFT_75385"
"Un","KV454302.1",173006,174196,"+",,,"LIPSTDRAFT_87549","ODQ69754.1",287,"hypothetical protein LIPSTDRAFT_87549, partial"
"Un","KV454302.1",174460,176219,"-",,,"LIPSTDRAFT_75387","ODQ69755.1",541,"hypothetical protein LIPSTDRAFT_75387"
"Un","KV454302.1",176977,177708,"+",,,"LIPSTDRAFT_75388","ODQ69756.1",164,"hypothetical protein LIPSTDRAFT_75388"
"Un","KV454302.1",178418,182197,"+",,,"LIPSTDRAFT_107482","ODQ69757.1",1224,"hypothetical protein LIPSTDRAFT_107482"
"Un","KV454302.1",182620,185071,"-",,,"LIPSTDRAFT_6424","ODQ69758.1",780,"hypothetical protein LIPSTDRAFT_6424"
"Un","KV454302.1",185589,189193,"+",,,"LIPSTDRAFT_181488","ODQ69759.1",1070,"hypothetical protein LIPSTDRAFT_181488"
"Un","KV454302.1",189617,190829,"-",,,"LIPSTDRAFT_6426","ODQ69760.1",352,"hypothetical protein LIPSTDRAFT_6426"
"Un","KV454302.1",191945,194334,"-",,,"LIPSTDRAFT_6427","ODQ69761.1",758,"hypothetical protein LIPSTDRAFT_6427"
"Un","KV454302.1",195592,195834,"-",,,"LIPSTDRAFT_44821","ODQ69762.1",81,"hypothetical protein LIPSTDRAFT_44821, partial"
"Un","KV454302.1",203584,203838,"+",,,"LIPSTDRAFT_181564","ODQ69763.1",84,"hypothetical protein LIPSTDRAFT_181564"
"Un","KV454302.1",209526,211657,"-",,,"LIPSTDRAFT_75396","ODQ69764.1",693,"hypothetical protein LIPSTDRAFT_75396"
"Un","KV454302.1",212218,214082,"+",,,"LIPSTDRAFT_6430","ODQ69765.1",567,"hypothetical protein LIPSTDRAFT_6430"
"Un","KV454302.1",214358,215290,"-",,,"LIPSTDRAFT_181630","ODQ69766.1",310,"hypothetical protein LIPSTDRAFT_181630"
"Un","KV454302.1",215525,217890,"+",,,"LIPSTDRAFT_30289","ODQ69767.1",637,"hypothetical protein LIPSTDRAFT_30289"
"Un","KV454302.1",218038,220186,"-",,,"LIPSTDRAFT_120285","ODQ69768.1",692,"hypothetical protein LIPSTDRAFT_120285"
"Un","KV454302.1",220690,221539,"+",,,"LIPSTDRAFT_120286","ODQ69769.1",220,"hypothetical protein LIPSTDRAFT_120286"
"Un","KV454302.1",221637,222697,"-",,,"LIPSTDRAFT_6435","ODQ69770.1",271,"hypothetical protein LIPSTDRAFT_6435"
"Un","KV454302.1",223140,224837,"+",,,"LIPSTDRAFT_113722","ODQ69771.1",516,"hypothetical protein LIPSTDRAFT_113722"
"Un","KV454302.1",225089,226143,"-",,,"LIPSTDRAFT_34183","ODQ69772.1",313,"hypothetical protein LIPSTDRAFT_34183, partial"
"Un","KV454302.1",226649,227979,"+",,,"LIPSTDRAFT_6438","ODQ69773.1",420,"hypothetical protein LIPSTDRAFT_6438"
"Un","KV454302.1",228238,229042,"-",,,"LIPSTDRAFT_75404","ODQ69774.1",149,"hypothetical protein LIPSTDRAFT_75404"
"Un","KV454302.1",229427,232137,"+",,,"LIPSTDRAFT_6440","ODQ69775.1",762,"hypothetical protein LIPSTDRAFT_6440"
"Un","KV454302.1",232368,233209,"-",,,"LIPSTDRAFT_6441","ODQ69776.1",220,"hypothetical protein LIPSTDRAFT_6441"
"Un","KV454302.1",233544,234852,"+",,,"LIPSTDRAFT_75406","ODQ69777.1",358,"hypothetical protein LIPSTDRAFT_75406"
"Un","KV454302.1",235235,238163,"+",,,"LIPSTDRAFT_107497","ODQ69778.1",828,"hypothetical protein LIPSTDRAFT_107497"
"Un","KV454302.1",238276,239133,"-",,,"LIPSTDRAFT_6443","ODQ69779.1",266,"hypothetical protein LIPSTDRAFT_6443"
"Un","KV454302.1",240725,242970,"+",,,"LIPSTDRAFT_6444","ODQ69780.1",600,"hypothetical protein LIPSTDRAFT_6444"
"Un","KV454302.1",243265,244346,"-",,,"LIPSTDRAFT_99817","ODQ69781.1",300,"hypothetical protein LIPSTDRAFT_99817"
"Un","KV454302.1",245118,249292,"-",,,"LIPSTDRAFT_182014","ODQ69782.1",1279,"hypothetical protein LIPSTDRAFT_182014"
"Un","KV454302.1",251416,252647,"+",,,"LIPSTDRAFT_87597","ODQ69783.1",392,"hypothetical protein LIPSTDRAFT_87597"
"Un","KV454302.1",252806,254955,"-",,,"LIPSTDRAFT_58334","ODQ69784.1",516,"hypothetical protein LIPSTDRAFT_58334"
"Un","KV454302.1",256172,257010,"-",,,"LIPSTDRAFT_32736","ODQ69785.1",127,"hypothetical protein LIPSTDRAFT_32736, partial"
"Un","KV454302.1",258138,259054,"-",,,"LIPSTDRAFT_6450","ODQ69786.1",165,"hypothetical protein LIPSTDRAFT_6450"
"Un","KV454302.1",261088,261525,"-",,,"LIPSTDRAFT_182574","ODQ69787.1",145,"hypothetical protein LIPSTDRAFT_182574"
"Un","KV454302.1",263345,264457,"-",,,"LIPSTDRAFT_182614","ODQ69788.1",353,"hypothetical protein LIPSTDRAFT_182614"
"Un","KV454302.1",266006,266745,"-",,,"LIPSTDRAFT_6452","ODQ69789.1",209,"hypothetical protein LIPSTDRAFT_6452"
"Un","KV454302.1",267167,268505,"+",,,"LIPSTDRAFT_75419","ODQ69790.1",373,"hypothetical protein LIPSTDRAFT_75419"
"Un","KV454302.1",268999,270487,"+",,,"LIPSTDRAFT_66043","ODQ69791.1",432,"hypothetical protein LIPSTDRAFT_66043"
"Un","KV454302.1",270726,271956,"-",,,"LIPSTDRAFT_182606","ODQ69792.1",313,"hypothetical protein LIPSTDRAFT_182606"
"Un","KV454302.1",272756,275123,"+",,,"LIPSTDRAFT_58593","ODQ69793.1",661,"hypothetical protein LIPSTDRAFT_58593"
"Un","KV454302.1",275257,275912,"-",,,"LIPSTDRAFT_6457","ODQ69794.1",160,"hypothetical protein LIPSTDRAFT_6457"
"Un","KV454302.1",276321,277127,"+",,,"LIPSTDRAFT_6458","ODQ69795.1",229,"hypothetical protein LIPSTDRAFT_6458"
"Un","KV454302.1",277312,278838,"-",,,"LIPSTDRAFT_6459","ODQ69796.1",472,"hypothetical protein LIPSTDRAFT_6459"
"Un","KV454302.1",279231,281061,"+",,,"LIPSTDRAFT_75427","ODQ69797.1",588,"hypothetical protein LIPSTDRAFT_75427"
"Un","KV454302.1",281471,282122,"-",,,"LIPSTDRAFT_6461","ODQ69798.1",195,"hypothetical protein LIPSTDRAFT_6461"
"Un","KV454302.1",282573,283568,"+",,,"LIPSTDRAFT_75429","ODQ69799.1",331,"hypothetical protein LIPSTDRAFT_75429"
"Un","KV454302.1",284373,285242,"+",,,"LIPSTDRAFT_6463","ODQ69800.1",289,"hypothetical protein LIPSTDRAFT_6463"
"Un","KV454302.1",285312,286240,"-",,,"LIPSTDRAFT_182863","ODQ69801.1",288,"hypothetical protein LIPSTDRAFT_182863"
"Un","KV454302.1",287437,288315,"+",,,"LIPSTDRAFT_6465","ODQ69802.1",165,"hypothetical protein LIPSTDRAFT_6465"
"Un","KV454302.1",288551,289645,"-",,,"LIPSTDRAFT_6466","ODQ69803.1",364,"hypothetical protein LIPSTDRAFT_6466"
"Un","KV454302.1",291633,292562,"+",,,"LIPSTDRAFT_75437","ODQ69804.1",309,"hypothetical protein LIPSTDRAFT_75437"
"Un","KV454302.1",293335,297323,"-",,,"LIPSTDRAFT_75438","ODQ69805.1",1080,"hypothetical protein LIPSTDRAFT_75438"
"Un","KV454302.1",300411,300638,"-",,,"LIPSTDRAFT_75439","ODQ69806.1",75,"hypothetical protein LIPSTDRAFT_75439"
"Un","KV454302.1",302322,303695,"+",,,"LIPSTDRAFT_6470","ODQ69807.1",457,"hypothetical protein LIPSTDRAFT_6470"
"Un","KV454302.1",303809,305030,"-",,,"LIPSTDRAFT_120317","ODQ69808.1",261,"hypothetical protein LIPSTDRAFT_120317"
"Un","KV454302.1",305248,305957,"+",,,"LIPSTDRAFT_6472","ODQ69809.1",219,"hypothetical protein LIPSTDRAFT_6472"
"Un","KV454302.1",306255,309724,"-",,,"LIPSTDRAFT_66062","ODQ69810.1",1085,"hypothetical protein LIPSTDRAFT_66062"
"Un","KV454302.1",311056,311744,"+",,,"LIPSTDRAFT_6474","ODQ69811.1",208,"hypothetical protein LIPSTDRAFT_6474"
"Un","KV454302.1",312079,313158,"-",,,"LIPSTDRAFT_183119","ODQ69812.1",359,"hypothetical protein LIPSTDRAFT_183119"
"Un","KV454302.1",314871,315886,"-",,,"LIPSTDRAFT_75443","ODQ69813.1",317,"hypothetical protein LIPSTDRAFT_75443, partial"
"Un","KV454302.1",318186,318752,"+",,,"LIPSTDRAFT_107530","ODQ69814.1",188,"hypothetical protein LIPSTDRAFT_107530"
"Un","KV454302.1",319827,320549,"-",,,"LIPSTDRAFT_75445","ODQ69815.1",240,"hypothetical protein LIPSTDRAFT_75445"
"Un","KV454302.1",320858,323053,"+",,,"LIPSTDRAFT_6479","ODQ69816.1",687,"hypothetical protein LIPSTDRAFT_6479"
"Un","KV454302.1",323297,324066,"-",,,"LIPSTDRAFT_6480","ODQ69817.1",201,"hypothetical protein LIPSTDRAFT_6480"
"Un","KV454302.1",324478,325658,"+",,,"LIPSTDRAFT_107533","ODQ69818.1",289,"hypothetical protein LIPSTDRAFT_107533"
"Un","KV454302.1",325978,326457,"+",,,"LIPSTDRAFT_75450","ODQ69819.1",159,"hypothetical protein LIPSTDRAFT_75450"
"Un","KV454302.1",329574,331951,"-",,,"LIPSTDRAFT_75452","ODQ69820.1",713,"hypothetical protein LIPSTDRAFT_75452"
"Un","KV454302.1",333836,334708,"+",,,"LIPSTDRAFT_75453","ODQ69821.1",290,"hypothetical protein LIPSTDRAFT_75453"
"Un","KV454302.1",335435,335941,"+",,,"LIPSTDRAFT_183445","ODQ69822.1",168,"hypothetical protein LIPSTDRAFT_183445"
"Un","KV454302.1",336075,337640,"-",,,"LIPSTDRAFT_183453","ODQ69823.1",483,"hypothetical protein LIPSTDRAFT_183453"
"Un","KV454302.1",338028,340671,"-",,,"LIPSTDRAFT_6487","ODQ69824.1",845,"hypothetical protein LIPSTDRAFT_6487"
"Un","KV454302.1",341946,342395,"+",,,"LIPSTDRAFT_75456","ODQ69825.1",95,"hypothetical protein LIPSTDRAFT_75456"
"Un","KV454302.1",343053,345084,"-",,,"LIPSTDRAFT_6488","ODQ69826.1",659,"hypothetical protein LIPSTDRAFT_6488"
"Un","KV454302.1",349142,349480,"+",,,"LIPSTDRAFT_75459","ODQ69827.1",112,"hypothetical protein LIPSTDRAFT_75459"
"Un","KV454302.1",349889,350149,"+",,,"LIPSTDRAFT_75460","ODQ69828.1",86,"hypothetical protein LIPSTDRAFT_75460"
"Un","KV454302.1",350981,351681,"+",,,"LIPSTDRAFT_66079","ODQ69829.1",206,"hypothetical protein LIPSTDRAFT_66079"
"Un","KV454302.1",352193,353463,"-",,,"LIPSTDRAFT_6491","ODQ69830.1",370,"hypothetical protein LIPSTDRAFT_6491"
"Un","KV454302.1",354893,355758,"+",,,"LIPSTDRAFT_58645","ODQ69831.1",252,"hypothetical protein LIPSTDRAFT_58645"
"Un","KV454302.1",356159,357698,"-",,,"LIPSTDRAFT_58515","ODQ69832.1",492,"hypothetical protein LIPSTDRAFT_58515"
"Un","KV454302.1",358635,360563,"-",,,"LIPSTDRAFT_6494","ODQ69833.1",545,"hypothetical protein LIPSTDRAFT_6494"
"Un","KV454302.1",361673,362362,"-",,,"LIPSTDRAFT_75469","ODQ69834.1",171,"hypothetical protein LIPSTDRAFT_75469"
"Un","KV454302.1",362943,363713,"+",,,"LIPSTDRAFT_183745","ODQ69835.1",256,"hypothetical protein LIPSTDRAFT_183745"
"Un","KV454302.1",363886,365587,"-",,,"LIPSTDRAFT_6497","ODQ69836.1",548,"hypothetical protein LIPSTDRAFT_6497"
"Un","KV454302.1",366011,366441,"+",,,"LIPSTDRAFT_75471","ODQ69837.1",102,"hypothetical protein LIPSTDRAFT_75471"
"Un","KV454302.1",367021,368263,"+",,,"LIPSTDRAFT_75472","ODQ69838.1",314,"hypothetical protein LIPSTDRAFT_75472"
"Un","KV454302.1",369926,370860,"+",,,"LIPSTDRAFT_75474","ODQ69839.1",172,"hypothetical protein LIPSTDRAFT_75474"
"Un","KV454302.1",371421,373799,"+",,,"LIPSTDRAFT_75475","ODQ69840.1",739,"hypothetical protein LIPSTDRAFT_75475"
"Un","KV454302.1",375024,377360,"+",,,"LIPSTDRAFT_183952","ODQ69841.1",778,"hypothetical protein LIPSTDRAFT_183952"
"Un","KV454302.1",377861,378304,"-",,,"LIPSTDRAFT_183953","ODQ69842.1",147,"hypothetical protein LIPSTDRAFT_183953"
"Un","KV454302.1",379368,380214,"-",,,"LIPSTDRAFT_6505","ODQ69843.1",261,"hypothetical protein LIPSTDRAFT_6505"
"Un","KV454302.1",380959,381991,"-",,,"LIPSTDRAFT_75477","ODQ69844.1",310,"hypothetical protein LIPSTDRAFT_75477"
"Un","KV454302.1",382553,384025,"+",,,"LIPSTDRAFT_75478","ODQ69845.1",378,"hypothetical protein LIPSTDRAFT_75478"
"Un","KV454302.1",384294,386651,"+",,,"LIPSTDRAFT_75479","ODQ69846.1",785,"hypothetical protein LIPSTDRAFT_75479"
"Un","KV454302.1",386839,388807,"-",,,"LIPSTDRAFT_6509","ODQ69847.1",635,"hypothetical protein LIPSTDRAFT_6509"
"Un","KV454302.1",389226,390236,"-",,,"LIPSTDRAFT_75480","ODQ69848.1",336,"hypothetical protein LIPSTDRAFT_75480"
"Un","KV454302.1",390834,392012,"+",,,"LIPSTDRAFT_75481","ODQ69849.1",392,"hypothetical protein LIPSTDRAFT_75481"
"Un","KV454302.1",392314,393957,"-",,,"LIPSTDRAFT_6512","ODQ69850.1",528,"hypothetical protein LIPSTDRAFT_6512"
"Un","KV454302.1",394672,395727,"-",,,"LIPSTDRAFT_75484","ODQ69851.1",330,"hypothetical protein LIPSTDRAFT_75484"
"Un","KV454302.1",399367,400458,"-",,,"LIPSTDRAFT_75495","ODQ69852.1",346,"hypothetical protein LIPSTDRAFT_75495"
"Un","KV454302.1",401775,404838,"-",,,"LIPSTDRAFT_75498","ODQ69853.1",943,"hypothetical protein LIPSTDRAFT_75498"
"Un","KV454302.1",405390,406802,"+",,,"LIPSTDRAFT_75499","ODQ69854.1",395,"hypothetical protein LIPSTDRAFT_75499"
"Un","KV454302.1",408659,410460,"-",,,"LIPSTDRAFT_120361","ODQ69855.1",580,"hypothetical protein LIPSTDRAFT_120361"
"Un","KV454302.1",412884,413567,"+",,,"LIPSTDRAFT_75503","ODQ69856.1",206,"hypothetical protein LIPSTDRAFT_75503"
"Un","KV454302.1",413939,415015,"-",,,"LIPSTDRAFT_184288","ODQ69857.1",358,"hypothetical protein LIPSTDRAFT_184288"
"Un","KV454302.1",415940,417358,"-",,,"LIPSTDRAFT_75505","ODQ69858.1",472,"hypothetical protein LIPSTDRAFT_75505"
"Un","KV454302.1",418237,418793,"-",,,"LIPSTDRAFT_75506","ODQ69859.1",143,"hypothetical protein LIPSTDRAFT_75506"
"Un","KV454302.1",419370,421090,"+",,,"LIPSTDRAFT_37528","ODQ69860.1",391,"hypothetical protein LIPSTDRAFT_37528, partial"
"Un","KV454302.1",421567,422921,"-",,,"LIPSTDRAFT_107580","ODQ69861.1",373,"hypothetical protein LIPSTDRAFT_107580"
"Un","KV454302.1",423621,424551,"+",,,"LIPSTDRAFT_6527","ODQ69862.1",255,"hypothetical protein LIPSTDRAFT_6527"
"Un","KV454302.1",424832,426801,"-",,,"LIPSTDRAFT_6528","ODQ69863.1",547,"hypothetical protein LIPSTDRAFT_6528"
"Un","KV454302.1",428967,431155,"-",,,"LIPSTDRAFT_184394","ODQ69864.1",659,"hypothetical protein LIPSTDRAFT_184394"
"Un","KV454302.1",431738,433428,"+",,,"LIPSTDRAFT_31624","ODQ69865.1",489,"hypothetical protein LIPSTDRAFT_31624, partial"
"Un","KV454302.1",435006,437106,"-",,,"LIPSTDRAFT_75514","ODQ69866.1",700,"hypothetical protein LIPSTDRAFT_75514, partial"
"Un","KV454302.1",437541,437946,"+",,,"LIPSTDRAFT_33777","ODQ69867.1",112,"hypothetical protein LIPSTDRAFT_33777, partial"
"Un","KV454302.1",438169,439242,"-",,,"LIPSTDRAFT_75516","ODQ69868.1",357,"hypothetical protein LIPSTDRAFT_75516"
"Un","KV454302.1",440666,443721,"+",,,"LIPSTDRAFT_107587","ODQ69869.1",955,"hypothetical protein LIPSTDRAFT_107587"
"Un","KV454302.1",444047,445748,"-",,,"LIPSTDRAFT_66122","ODQ69870.1",548,"hypothetical protein LIPSTDRAFT_66122"
"Un","KV454302.1",446391,446993,"-",,,"LIPSTDRAFT_6536","ODQ69871.1",200,"hypothetical protein LIPSTDRAFT_6536"
"Un","KV454302.1",448089,448691,"-",,,"LIPSTDRAFT_184665","ODQ69872.1",200,"hypothetical protein LIPSTDRAFT_184665"
"Un","KV454302.1",449494,450161,"+",,,"LIPSTDRAFT_184749","ODQ69873.1",202,"hypothetical protein LIPSTDRAFT_184749"
"Un","KV454302.1",450586,455055,"-",,,"LIPSTDRAFT_66126","ODQ69874.1",1445,"hypothetical protein LIPSTDRAFT_66126"
"Un","KV454302.1",455923,456912,"+",,,"LIPSTDRAFT_58722","ODQ69875.1",311,"hypothetical protein LIPSTDRAFT_58722, partial"
"Un","KV454302.1",457388,458924,"+",,,"LIPSTDRAFT_75520","ODQ69876.1",493,"hypothetical protein LIPSTDRAFT_75520"
"Un","KV454302.1",459455,460306,"+",,,"LIPSTDRAFT_184738","ODQ69877.1",283,"hypothetical protein LIPSTDRAFT_184738"
